,FID US Stocks,FID US Equity,NEI US Equity RS,AIM US Companies,CIBC US Equity,Scotia US Equity,BMO US Equity,Sunlife US Growth,Mawer US Equity,S&P500,death,inIcuCumulative,positive
2020-09-30,0.009460133956282535,0.002671491018517269,0.0016779848948951237,-0.0016448002127054107,0.0014065897779973469,0.0028275959601613554,0.0006881967899885488,0.0030899035770566297,0.0025866725223080422,0.008253718228220741,0.005373303167420795,0.007062774732059074,0.006300194172632612
2020-10-01,0.011951218088348092,0.004203172304735547,0.0031741756279577427,0.0029861794559415955,0.003250880504671816,0.0022462907074793925,0.0019297931826525172,0.006984092413252929,0.0007277153390583546,0.005292907769290922,0.0043299176210569446,0.00500245218244233,0.006373811497452531
2020-10-02,-0.012261323889303677,0.002842113599186069,-0.007721330606168975,-0.008623847192802181,-0.008297487764635125,-0.007051647180808418,-0.00618234056744138,-0.01816977994078628,-0.006822202189357918,-0.009577652178616392,0.004211221254163622,0.005855943782939743,0.006846962011253455
2020-10-05,0.018999414009212456,0.00823852469245856,0.01099161930368453,0.01563713820075785,0.012130149324488748,0.014724906509996138,0.012747843306338602,0.014741230979194553,0.00945436470913874,0.01797270867614209,0.0016394092183336095,0.004004052293887783,0.005131238575953434
2020-10-06,-0.015616364303472352,0.0019430966336579925,-0.011982501024985215,-0.00790215082611101,-0.010160673717000246,-0.011359386852434095,-0.010063276216080608,-0.015731419589787077,-0.010812041690013485,-0.013973515692226712,0.003031157130636508,0.0077359215837016215,0.005252980376035721
2020-10-07,0.017463064979407417,0.0041108765288235816,0.010308755026718908,0.022610511549751244,0.015699052825011384,0.01490570803364255,0.015231728156261504,0.018286658655336074,0.016326200255445844,0.01739675486921799,0.00457982903286247,0.006627568778906134,0.0068895326078446395
2020-10-08,0.0047765921731686145,-0.0003343090771250612,0.0029149833299542127,0.0018593294893070045,0.0006357268394259208,0.003211941829281084,0.0014336424547691795,-0.0006073957548116127,0.0008338222300481313,0.008010123642494982,0.004804318488528914,0.004973474801061029,0.007389077663871424
2020-10-09,0.01240380086587134,0.0008586907615582007,0.0050595384330307525,0.00506594927832249,0.007016148241195674,0.002897851298162779,0.0032892076638266765,0.009486592798519267,0.002895433814090964,0.00879353312061526,0.004463893257274476,0.008059574869208719,0.0075705432463222255
2020-10-13,0.011605696525291753,0.0008538629292336175,0.013284655521510924,0.008833219125305769,0.010660332464792921,0.010786903770062306,0.011136899193596062,0.019772318105582887,0.00842117707903367,0.010005360766979443,0.003466689842309023,0.004900827592583923,0.006057320269092115
2020-10-14,-0.010722871870340489,-0.005118728207850087,-0.006350589331000411,-0.004155312053178983,-0.006424398601239334,-0.006275967280037875,-0.008439757425288463,-0.010507381875186517,-0.005874928885577835,-0.006623141753502759,0.003854074444743727,0.007085346215780941,0.007346068486559831
2020-10-15,-0.0018805448904696265,0.006342263523344771,0.0033401429406634264,-0.0023347515671600094,0.005122351990766161,0.004165354425668344,0.0032481555849119825,0.0007307410238472922,0.007849225458040676,-0.0015277553060997207,0.004448001993931916,0.007400977660011909,0.008107998266821514
2020-10-16,4.648537489604365e-06,0.0005968683959363119,-0.0029517605513242895,0.0016929096469069371,-5.021147559347572e-05,-0.0018481427856469335,-0.0018949566168529053,-0.004108807417411042,-0.0018967763477896193,0.00013491955745537076,0.0042517453152064455,0.00684776200625814,0.008657487282637044
2020-10-19,-0.017969374504642532,-0.013358047557461616,-0.017555287000054376,-0.015061114226082695,-0.01873434619983605,-0.01637264882781686,-0.015551901456444583,-0.01993455052888493,-0.020861174681260253,-0.016329861778318078,0.002093206764412603,0.0037515073020411016,0.007128777123513119
2020-10-20,0.004261947316399617,-0.0012342289651802174,-0.001491887051855656,0.001110237624927013,-0.0007578346309939921,-0.0003182283792856344,0.0003636388095515919,0.0009694247061289296,0.002561383577348586,0.004727334073110212,0.00392776310826104,0.008320355951056735,0.007437328651616726
2020-10-21,-0.0031603021453706637,-0.0001753418828294162,0.000805307641100983,0.0008066112701929917,-0.00189855296022845,-0.0012218516886324249,-0.003139604614054714,-0.002118320256553452,-0.002782453672316665,-0.0021956999281005363,0.004936288530996258,0.008516459271026289,0.007660540647262959
2020-10-22,-0.0053490363277994835,0.004196439330267587,-0.0015775723480785375,0.0031229674435495625,0.005655184053583229,0.005167963006138532,0.004619270123703334,-0.0024240721402787324,0.006529518359083442,0.005218925396392127,0.005113009665177248,0.007131918617370392,0.008741269525077477
2020-10-23,0.005018337551925711,0.0012391333933758908,0.005143362845032806,0.0038664153033809434,0.0035835403843964553,0.003036547708465731,0.00408105374314105,0.0071744817836694175,0.006396792261688766,0.003445761353703114,0.004412763068567527,0.008819184985663364,0.00990073011814685
2020-10-26,-0.020211625618918205,-0.005349070643631104,-0.012129012295394759,-0.015856409242664737,-0.01354401785980186,-0.013237640086013025,-0.013557380837851407,-0.012597148025070504,-0.014264831998734073,-0.018589516294535646,0.0018270177731551929,0.005209222886421783,0.007400422721292932
2020-10-27,0.0016647198051245038,-0.007281729489594824,-0.0030908110298898395,0.0019313905100410977,-0.0051370072542787915,-0.005448399213121791,-0.006235990680701353,0.004087327648404582,-0.006640789689401072,-0.0030256189119989285,0.004235361131144533,0.0067538866706311484,0.008368114097738744
2020-10-28,-0.037888842206027507,-0.014464114512801052,-0.022390642911584546,-0.027646735374308395,-0.024250484737665334,-0.025024983395599998,-0.021977156453121927,-0.025772321077027094,-0.021003447952128496,-0.035287878760604796,0.00478928517517252,0.007679000886038567,0.009153747000769652
2020-10-29,0.007293316221475221,0.004570633094261867,0.008028252680564174,0.013981717791997195,0.009281323766134442,0.011979724800009972,0.008667339479314418,0.014037607821468123,0.009729782960013367,0.011947330894238384,0.0048256396248747,0.008332286563664582,0.010170696761868214
2020-10-30,-0.0213154453510237,-0.004367198970612551,-0.009525442290890251,-0.021043444092881836,-0.008053598520519789,-0.011968575806727833,-0.013005380978135306,-0.02300762863868644,-0.00813097426097098,-0.012129550130175693,0.00429050380572682,0.006145668964371742,0.01103462168604774
2020-11-02,0.00787987442390703,0.005670676430688415,0.003973266035902645,-5.262826560892275e-05,0.004163068624001953,0.005978050199837215,0.004292785084572204,-0.00020739695892235677,0.008949476282102742,0.01231820260127181,0.0021297105835407226,0.004211473197857529,0.009064100702382616
2020-11-03,0.015245020406651433,0.010110623842922273,0.012821557558885477,0.008619860867602025,0.01244722096784856,0.011346766510321515,0.014817579237339507,0.0027246832649137076,0.003915695883234704,0.01779929009643455,0.006787168359357443,0.009609120521172576,0.012910867984601504
2020-11-04,0.04847308210807966,0.0074052003843281256,0.02463414670300912,0.03809270310454527,0.025299182849004564,0.021681868135847715,0.02049689787885489,0.04679675406774164,0.021603080676617203,0.02204704770168342,0.005026063539042003,0.009880625907404461,0.011263595726217934
2020-11-05,0.020916891794220183,0.004010983841785443,0.005686573841069187,0.021685714780856014,0.013026182146484544,0.012115982411010862,0.013833402427199548,0.01285176562446333,0.007698103833452485,0.01946019413896294,0.005102627366708301,0.009384609240844943,0.012507027275812765
2020-11-06,0.006029587725232988,0.0007101834492722059,-0.00016343176987332342,0.00899123723600237,0.0009262979137016902,-0.0011161501143106545,-0.002264194582667134,0.003339212584044793,0.0037726122963115394,-0.00028771518741854685,0.005213099176462288,0.008783035290394148,0.013490719176031396
2020-11-09,-0.022355644516890538,0.009963769621556207,-0.004750127529590031,-0.0109562953745308,0.009459615857338566,0.008513476857669566,0.010773582265264592,-0.026788516437328602,0.006673967244472445,0.01169988923568721,0.002507224020683596,0.010379952747976207,0.011828399447316063
2020-11-10,-0.01754487500240387,0.0049184333804555,0.0008590202831908478,-0.016493573838363584,0.00016710802422581494,0.0017986700764642816,0.002935847395638458,-0.017715547462079373,0.0036038698274218905,-0.0013997945931910616,0.005886126426020377,0.009506650822248552,0.013384951558301328
2020-11-11,0.016497847432421775,0.0023101557635507586,0.0124508007886317,0.017871463453735137,0.010836867206714285,0.010150116227410244,0.009045532282152324,0.02502023498277972,0.01194670061297054,0.007651855318760337,0.006795363467919202,0.009455097778621635,0.0145491543139038
2020-11-12,-0.006400581923933335,-0.006788133394812101,-0.001975865903616314,-0.0016721780564762367,-0.004131966649813967,-0.0046520125724303085,-0.0056900362878272714,-0.002959602133363437,-0.004752893303288208,-0.009978532303877019,0.004759316404661762,0.008238037917544405,0.015128825780251987
2020-11-13,0.010309790113575579,0.013870230942807815,0.011141629705654799,0.0125622479333376,0.012774661379545638,0.01460454187728577,0.010190216209884806,0.011661419385150085,0.016312078563695653,0.013610335409063534,0.005541853560459886,0.007237995746744774,0.0165201513436688
2020-11-16,0.004767851482571084,0.00604831855245247,0.0026765107768063068,0.003162334533754807,0.005576014420191067,0.007699397475822156,0.008016956641011763,-0.005037608998201604,0.0012473554258933817,0.011648051240012336,0.002549081364829453,0.006160841981737608,0.013559904049870397
2020-11-17,-0.0015155799711815687,-0.0072078653657261516,-0.006987474681203865,-0.004801349528514187,-0.005289631408449735,-0.004683035838811245,-1.5772178219131128e-05,0.000184591860856953,-0.0018220413538256874,-0.004791925698091615,0.006505202486470241,0.008893100557641143,0.014257059530756733
2020-11-18,-0.011405885234384905,-0.014552728750748534,-0.01170996413013492,-0.013450339688373392,-0.012924622961100751,-0.013717504989380402,-0.009354355199074127,-0.012514811978186269,-0.01336330272767372,-0.011563829610944043,0.00784485090621545,0.011126765651529924,0.014794902996728698
2020-11-19,0.0039893393786827325,-0.0004321626683835289,0.0022722409480502304,0.006471078944675801,0.003454014802382721,0.0031028173849714236,0.0024510783223468113,0.008744086800903661,0.005750097719526837,0.003946442467421596,0.008299954577362989,0.008110329057844146,0.016287594623564994
2020-11-20,-0.007722975039706759,-0.0036852985614895806,-0.00547982840547212,-0.0031902102604965954,-0.004591064047411164,-0.004594903512799897,-0.0025458425660507267,-0.007790455927916051,-0.00939766711474066,-0.006792562915180156,0.00782209845196169,0.00907286645874672,0.01681385168566618
2020-11-23,0.008536876075546207,0.007385405606097573,0.0012720302206066236,0.004480532036649221,0.003278377348402417,0.005081767590880304,0.007050731391677667,0.001920653902559355,0.004640264213141565,0.005635930617216234,0.0034317117523052776,0.005619536561676242,0.012613807494295637
2020-11-24,0.009235908207174903,-0.0016164143880208481,0.0041172904366342244,0.005931096291239335,0.007358969100577317,0.010048486802738399,0.012175952642079269,0.0015354227643247231,0.008212169311357709,0.016161668273416252,0.008383550439625242,0.008796136598827164,0.013407423649318906
2020-11-25,0.005448436579599036,-0.0016847896242792038,-0.0011774386694942685,0.0004385916810896173,-0.0017418662971839804,-0.001654604852614816,0.0006155979404185441,0.004417344255889022,-0.0023832551141520497,-0.001584418237524976,0.009069294018480445,0.010087194392203847,0.01497756892608959
2020-11-27,0.004283424595592722,0.0008973597133536959,0.0024204858130953966,0.006283167367402864,0.003912708189229841,0.0007149287861178966,0.002408572776942508,0.003630420821379321,0.00048118865035351455,0.002396979198154181,0.005501977028070204,0.006234624069018979,0.015412431375101843
2020-11-30,-0.0010277288991236144,-0.0057039891685466415,-0.002933905202503362,-0.0003871936217374472,-0.004447255211524115,-0.004764574016075662,-0.007119970637251005,-3.5125817492653866e-05,-0.003839164508602111,-0.004595548640170977,0.004009232446559707,0.006441170641474425,0.011203803846397076
2020-12-01,0.0035633786359619,0.0054265207266790405,0.0075957601408436215,0.007892703052459593,0.006498079390841793,0.00824970750000431,0.00783103249317496,0.009322585293972008,0.008193683103184801,0.011271187194776155,0.009584504601640509,0.009189668187338018,0.013380219698417628
2020-12-02,-0.0006523736981411954,-0.0030730023425120656,-0.0027460087583760506,-0.0007206964502607383,-0.0011549355687070495,0.0006746522482010686,0.0006497210482061533,-0.005765769357597095,-0.0039789792801430135,0.0017911667548251575,0.010721682514617914,0.00939867963185792,0.01482471112148831
2020-12-03,0.0013569159400492747,-0.0038664536389179105,-0.005869180411558816,-0.009951866955091981,-0.006024962744820339,-0.004551455384479874,-0.003786521840783985,-0.00678024921482312,-0.005771233439910484,-0.000624157213091503,0.01064945847013088,0.007668019846639673,0.015530328054851106
2020-12-04,0.00770192244751966,0.0022203480973603806,9.839186011806333e-05,0.004904570977162015,0.000494674407923057,0.0018654701624900571,0.0027163592849814844,0.0014332030561652331,0.005656930470632426,0.008836275129611826,0.009570146221976605,0.01061516818007413,0.016285754954871612
2020-12-07,0.0006145857332555682,-0.0036991879020008556,0.00047729731374324125,-9.668544951269009e-05,-0.0002717282323424497,-0.0005402975893090689,0.00025478391765032526,0.0037123101575586848,-0.002264566860898376,-0.0019356376714373402,0.004711266166467221,0.005446691291554506,0.012312005303387386
2020-12-08,0.0035652793793123916,0.0076624380932275304,0.003494253534122471,0.004156217129875239,0.003961358208125709,0.0038499269512028977,0.004387433478328484,0.000701925156100458,0.00046624955535534696,0.002787148065356293,0.009734304342298827,0.008904109589041198,0.014565804379837788
2020-12-09,-0.01605548452454919,-0.0028119478374999396,-0.004324490540669079,-0.015785884922380533,-0.00874808878679012,-0.008038791681215351,-0.007302855623165239,-0.017142455750695285,-0.0056909814521775015,-0.007949201604598555,0.011399485602259007,0.009689563661050338,0.014283139340813156
2020-12-10,0.000439681873349862,-0.007468748966436123,-0.01019845136343489,-0.0013203142415048053,-0.010173038501566256,-0.007441183983419641,-0.005411849923666723,-0.004590167393492828,-0.010552816568866419,-0.0012851080682624305,0.011139406182868461,0.006081907090464522,0.014349573107899527
2020-12-11,-0.0018091346050536083,-0.0011563847991611365,0.002794844198876323,-0.0012240913734198333,0.0028950649814996066,0.001520260382755101,0.00033555050630029726,0.0048039930820584775,0.004271933303963138,-0.0012649972997506032,0.009662464473647159,0.009660074728879975,0.015177049348134242
2020-12-14,0.002870830834825977,-0.001890723444978648,-0.003320819796049035,-0.0009315132077669652,-0.0073656903158069165,-0.004846986219009808,-0.005617686095847119,0.0030327575585433753,-0.003058601898368707,-0.004359258971957769,0.004662573314412777,0.005941362632113201,0.011885484988430672
2020-12-15,0.010525728866687123,0.006408867795604456,0.007203592017011484,0.004907030908894328,0.007079559501009136,0.007626639520401435,0.0053437524595101316,0.003414808727459029,0.007755776472863962,0.012921249154708825,0.010000068399920625,0.007865135191285955,0.011741747192741014
2020-12-16,0.008124047515585708,0.0011525302407724425,0.006614104670208842,0.010547370589669702,0.004602274243116655,0.0055928778864642315,0.005215666395715246,0.010896454438998004,0.003287743899879736,0.0017727951669590514,0.01169232227873307,0.008216031568408111,0.014072314015955767
2020-12-17,0.008503169398907051,0.007118505001001418,0.004422165561284608,0.00787630390022609,0.004801353394498609,0.00487714951782614,0.0053868347941845585,0.005010335290139389,0.008735995013196884,0.005757654753379748,0.011597355869801707,0.007243625317638891,0.014391272623371476
2020-12-18,-0.0015363135151115204,0.001167770872845697,0.00439436998554199,-0.09655767370401935,0.0018639782682794426,0.00011438065722502166,-0.0017375148581115774,0.006664668397557083,0.0027306267934936734,-0.0035111185091528663,0.009482530439385961,0.006698564593301537,0.014117967999638381
2020-12-21,-0.0031910993750647876,-0.026564196076056756,0.0023511158642213204,0.0024410702246215887,0.001240311845458919,0.0026410454816263584,0.005060674579547175,0.0044670825993768926,0.003285325258460592,-0.0039062790518439305,0.004782184424296121,0.004224950042820419,0.010095849967856507
2020-12-22,0.004804324493074219,0.0021981932422376893,0.004152218010782249,0.005399745552212343,0.002161206195797627,-0.0018801858011663342,0.0007806447433382768,0.00629335355289018,0.002188080851508456,-0.002073092860288006,0.010088049343649708,0.007106714423787519,0.01075272770909863
2020-12-23,-0.003876922911546399,-0.0023069909510164965,-0.006158372423870073,-0.005107419919379574,-0.004922280232175558,-0.004895859596885321,-0.0036159295589334173,-0.013463998465546134,-0.007727275272417677,0.000745811250824957,0.010802326654971939,0.0075364118776108935,0.012375565558484514
2020-12-24,0.0010311803921687623,0.0021772768369712203,0.0038503395851925415,-0.005186534553040412,0.0016399840416478906,0.0021835448553040315,0.0004510110617854668,0.002046512198394579,0.003894485149454008,0.0035365890047962534,0.009316770186335477,0.005715086146519166,0.011252878226700957
2020-12-29,-0.00037826348977498814,-0.00109048942087131,0.0026917007309323893,0.006543554050809641,0.008605562000166156,0.00388297150855621,0.004005774213619251,0.0030483636817464355,-0.0001997628356810166,0.006475720104268667,0.010079187045685778,0.0075740883551833615,0.01039510065957261
2020-12-30,0.0028360928780846173,-0.0035616468311456817,-0.0057595144547323285,0.0005285533214329785,-0.003410239983100194,-0.0023869339926139155,-0.003308451934514567,-0.004085196696717142,-0.002981688424047224,0.0013415471654707467,0.011832344776323112,0.007435147472869996,0.01182442946004647
2020-12-31,0.004651445954898525,0.007719822764061579,0.004000432496240602,-0.0010565482008050298,0.004056549587974967,0.0042647317971311605,0.0011754868180724465,0.002287556536922475,0.007297367989568704,0.006438845522919845,0.009885908756990247,0.005725139058472495,0.011520751876146207
2021-01-04,-0.01616614260244198,-0.010187743674783922,-0.010077526565118178,-0.012903198475412103,-0.011010954888387658,-0.010843185797520083,-0.005270704050633457,-0.015937360090269137,-0.014692043794072407,-0.014754827521051062,0.004506853505411357,0.004087302647396651,0.008744181879138946
2021-01-05,0.011863809843520867,-0.0050423194232551705,-0.007265889565810535,0.0038573075178105487,-0.004357768738520673,-0.001823437600283695,-0.0003067602703695771,0.005743182158907345,0.0025849056500697465,0.007082595157549276,0.010104349742750873,0.006784441015271536,0.01057535022113254
2021-01-06,-0.0009319832582925791,0.013029955222689127,0.006026180377441959,-0.006937830188976979,0.007335093328762143,0.006061868742428533,0.004025913869055042,-0.016737468869718386,0.008080515927215925,0.005709842747752214,0.01120343625640996,0.005893078935546026,0.011950684177433502
2021-01-07,0.02248384953263627,0.005373052878249185,0.012201044069442668,0.021442399618448293,0.01281213171591844,0.015387469012797528,0.01465058423784571,0.02271877480962714,0.012358799892326244,0.014847403800101189,0.01158188240371616,0.004518705338377504,0.01284137251630102
2021-01-08,0.008437954318330387,0.005775383926692745,0.007080543497884673,0.008207509737442775,0.00804323878667268,0.006731368871665033,0.0053611285024064426,0.00642273258077064,0.0017468114390841727,0.005491862685268911,0.01061002001308009,0.005126059211214562,0.01375411242466762
2021-01-11,-0.012749635861773578,-0.0009320631961704517,0.004088495128256708,-0.0005740061318227907,-0.0014753437515141465,-0.00014643768714028838,-0.0017876519407283853,-0.0031217232070440692,0.002964976837384281,-0.006554750898592476,0.004739479067528585,0.0030227871647805493,0.008775446852063773
2021-01-12,-0.0013186527982748109,-0.007884171442280374,-0.0065931247530052195,-0.0048559111274349975,-0.008703390283429258,-0.004691058997354891,-0.006171287482376497,-0.00874377623490663,-0.0055612577472484714,0.0004157884466327033,0.011061964968629656,0.005821291502459802,0.009713347106605985
2021-01-13,-0.00021488630192456615,0.005335650249995716,-0.005422106823998352,0.0035153699234569125,-0.001142116406717908,0.0013226776210650826,5.1164145416615625e-05,-0.0008050944527598913,-0.006427300250664292,0.0022756417379066196,0.01100285638136067,0.005096161233322238,0.009905431765297346
2021-01-14,-0.005855949633555957,-0.007336697609179765,-0.012621115513902992,-0.004810156676637867,-0.013332629377912242,-0.008926839959119026,-0.008231343055520757,-0.017297042846626143,-0.01599169037078907,-0.0037534511943366766,0.01042509905841249,0.004331430900937683,0.009857429127991812
2021-01-15,-0.009015745214535187,0.00880857849925687,0.005273170020226203,-0.0014710453581003868,0.0033245381639996907,0.000813631879585941,0.0008877937223394916,0.0049328964930615005,0.0035821648681322316,-0.007190027975370938,0.009695586518417398,0.00527677710690555,0.010662758537412609
2021-01-19,0.011347204218732365,0.0026061537614812114,0.005411494671022865,0.017362933531420932,0.00691242162122796,0.008105850480409682,0.0023773498460624154,0.009577846879790908,0.004197571127507738,0.008136379515524483,0.00548570667226933,0.0032521952317814407,0.006130854220256721
2021-01-20,0.01350707990184108,0.0014015452536180195,0.0045713165533383116,0.010188275704989591,0.005615901214068408,0.006352176262089948,0.006929773888663782,0.015921519237388937,0.0028692317605114592,0.013935625421946263,0.011235181995168597,0.005909782310550282,0.007862914503464324
2021-01-21,-0.0006605144926740136,-0.006948250100564435,-0.002284465750450937,-0.0003584639580163085,-0.002321045930668064,-0.0006802971083541554,-0.001374350562594051,0.001422358160818149,-0.006143016528947998,0.0003167233075522802,0.009772274258700753,0.0034952900347049454,0.007680838650681032
2021-01-22,-0.0013487260212734498,0.004211457189714052,0.0046061780959700815,0.005275050997597397,0.0047764970210886215,0.004228434270648007,0.003780932876023657,0.004809254849170719,0.0020341729298392064,-0.0030106116552376383,0.009932246110078147,0.005088807094686398,0.0078121598560678684
2021-01-25,-0.004482336712456014,0.008033784855089099,0.005816998298459497,-0.00020376535442878652,0.0028997217346475868,0.005404840658077559,0.0019827505080585173,0.002921648966482726,0.00134101689201227,0.0036158389430824833,0.003883187480194117,0.0023698419291002804,0.00534876103041193
2021-01-26,-0.012298429310459325,-0.0035613947769151943,-0.0028285174195270546,-0.01070059029160031,-0.0044859476043124236,-0.005459505581374535,-0.005992367423200529,-0.006670180212201782,-0.006700335016750825,-0.0014888337468982327,0.009067002085847653,0.004314126937701168,0.005838325412251377
2021-01-27,-0.039089538304410865,-0.016477315774148016,-0.01561102987566576,-0.028328669506747728,-0.01897075153620109,-0.017592356268906317,-0.018842930838421257,-0.025087198699517366,-0.022624079128477304,-0.025677883699462,0.00981092846468723,0.004780973182866077,0.006103164708000763
2021-01-28,0.027636941756662647,0.004607835080593148,0.008291608410160745,0.018605875240491176,0.016870477776133264,0.010077963874097096,0.012721493757291702,0.01971651419960274,0.022310065080705987,0.009760625975629766,0.009558329401335497,0.004492536592435092,0.006196970746292552
2021-01-29,-0.020831398908530585,-0.009643396356140532,-0.021204918675285955,-0.019254732489782822,-0.01854922562285799,-0.020748049207614083,-0.01869577249031673,-0.017704150002296193,-0.016622028624957097,-0.019311475173124593,0.00826871555193609,0.004087717610849362,0.006542687698567917
2021-02-01,0.0206391250176019,0.015186391221901463,0.021329853545929423,0.031465482516882304,0.023178732722317186,0.02166991989345801,0.019571516264699218,0.027933564661377197,0.021511927257217067,0.016051767614439383,0.003614159545939355,0.0015262078504316712,0.004627179807818793
2021-02-02,0.0229869791243702,0.006089727106283416,0.006631898891551247,0.013735285234929062,0.009295104810498778,0.009017172436267762,0.01257070413557515,0.01653240394933575,0.015882522338808824,0.013898223484416938,0.008036869079264264,0.00357159864755463,0.004506852971585484
2021-02-03,0.0019153809468976934,-0.003547099903399742,-0.003216365414202338,0.002588074531203688,-0.002746355556374591,-0.00022481387230677274,-0.0017131938226504495,-0.006601712835447526,-0.0045746679036557936,0.0010087690809532646,0.008427923528887105,0.004152035683780975,0.0044616083106152615
2021-02-04,0.014566092801579167,0.011928145409197732,0.010864626238707098,0.01472897538393636,0.009780436513152413,0.014794606061357074,0.015649280045504588,0.01516329168140218,0.012165237046544375,0.010853322230420792,0.01182068483768095,0.003520544384849833,0.004705617050035693
2021-02-05,0.011508431782716544,0.004719050335752151,-0.0034864899868565224,0.003042643435982706,-0.002407391713949436,-0.0010162222405715182,-0.001519172996075957,0.002510437039070501,0.0004514201932253048,0.003897495164625342,0.007941560159055339,0.003625918252024851,0.004957205893687089
2021-02-08,0.01303137355630124,-0.000990926852852403,0.0010697388584155476,0.004525412203673973,0.0019669701396198835,0.005402372144229561,0.006960036825956584,0.0034154683542910735,0.003950667703745747,0.007399348360373592,0.002882332994235348,0.0012623015965778084,0.0029009237712747105
2021-02-09,-8.58833856050012e-05,0.0007582984779770374,0.0006432384181367379,-0.0019307655134006563,-0.004051576738476559,-0.004524276369557323,-0.002368847787261763,-0.0017331514199802056,-0.003288739171669941,-0.0011135249921484514,0.006136720422434738,0.003898863026171373,0.0034599360753126973
2021-02-10,-0.003106655755480192,0.0018800521274042747,-0.0020789380321114548,0.0038193330854658925,-0.0018538377264714079,0.00013211938365587095,0.0012297601576778394,-0.000985018312472774,-0.004833283979800873,-0.00034518493235935477,0.007517730496453989,0.0042790697674419675,0.0035298808601245124
2021-02-11,0.01041365992529042,0.004071897582718753,0.00037915791639497876,0.006522381846505221,0.002479333426417263,0.0014058138853731972,-0.00018474216374209096,0.008229992615835569,0.0031017018284271725,0.0016624551635393559,0.008388654847897525,0.0024777695442756986,0.003784357994346843
2021-02-12,0.011987088687044123,0.005052941176927339,0.0014447001866233489,0.008443739350754376,0.004147960761128777,0.004794869872961849,0.005073442864405919,0.007097936523768,0.005658588696798361,0.0047110331133788375,0.011656728984809961,0.0022637499711255504,0.00371903351510694
2021-02-16,0.003751598374996057,-0.011537821083682176,-0.0035648590034151884,-0.002093236683935795,-0.0036079827586917856,-0.002069021645547786,-0.0010035585104462008,-0.002958269000249203,-0.002758589909269915,-0.0005692724183511411,0.0028370370681014556,0.002755263701696764,0.0020488584632549767
2021-02-17,-0.006215329934983083,0.0028033471625852346,0.002838378573708056,-0.003366029674208959,0.0006895027507320961,0.0010187969742581071,-0.002073922635466907,-0.0012379156045054795,0.005126570800425556,-0.0003204020092266724,0.004909473737033654,0.0034346163533534035,0.0024269009510768935
2021-02-18,-0.008219269283473385,-0.0025462133077083227,-0.0026979856919916445,-0.008663731920333095,-0.001477739513157661,-0.0057413392482355,-0.004809317417991399,-0.00437960518538949,-0.0011561127894225143,-0.004415835627354592,0.005443116725307728,0.003217488533418633,0.0024204820361142243
2021-02-19,0.005999321398893587,-0.005347231654861173,-0.01026986252771278,-0.0005431135843848578,-0.013024395856735649,-0.00684512472736476,-0.005553612326663959,-0.01662840328718118,-0.016685695186770322,-0.0018548966445751658,0.005125997727757126,0.0027522518424165643,0.002698363854036545
2021-02-22,-0.022079493187608046,-0.006010299689180099,-0.004786008719132373,-0.02346607883921037,-0.007835953243611415,-0.007476391079779265,-0.005433636796472019,-0.02164024448795754,-0.006722216391254587,-0.0077328394581538396,0.00252480338221428,0.0011308123756106347,0.0018841274190932733
2021-02-23,-0.007479740373440125,0.0009614645057707261,-0.0021888819630259126,-0.004907174639394163,-0.0005584314483975117,-0.0012157219503040606,-0.0018177273907239444,-0.002350804459864575,-0.00038135562515229093,0.0012563181187927874,0.004569906725776951,0.0034789680567477443,0.0024739723643987244
2021-02-24,0.003840049459457484,-0.006475576687860696,0.00031365508258729413,0.001169329795316365,0.0033346987559881303,0.005366970048592545,0.005802997058978798,0.002399555218880023,0.004323967801998618,0.01135161376597904,0.004967287357675154,0.002566411526339518,0.002616178214954301
2021-02-25,-0.03989270718274185,-0.0022504387290394057,-0.00943252806503092,-0.02863967199764761,-0.01156209506976802,-0.017723496806417716,-0.013394870739223186,-0.035967468914513856,-0.023475284034809474,-0.02447880752512621,0.006338497586199976,0.0022903848744779687,0.0026915239311258166
2021-03-01,0.04099333600295063,0.01147371176670875,0.0181159417392196,0.03403214942908672,0.017993166700624785,0.023337315572441453,0.013638055674232596,0.039152748062881715,0.026633698472303013,0.018927538114974496,0.002465985887645683,0.0010911439196561457,0.001696295700331918
2021-03-02,-0.009124901270302077,-0.008601593778630234,-0.009389987783542497,-0.01905969644229355,-0.009149391980012411,-0.010819440401016456,-0.00496225931984251,-0.013295433819165536,-0.008928299903878334,-0.008080851690870694,0.0034252549119107023,0.0028472284011034077,0.0019101892051422986
2021-03-03,-0.02739873858689379,-0.008813744229337228,-0.009628628726261468,-0.022316165917607433,-0.012226183593227469,-0.011406682025249304,-0.008762785546942764,-0.02704521343067323,-0.0143368157427618,-0.01306622187199813,0.004837855776980593,0.0028835063437140374,0.002348952918985958
2021-03-04,-0.031221332720903883,-0.008026390046535714,-0.00959421205413713,-0.02161306601226276,-0.009101387172750108,-0.01191117583968504,-0.010082566869451193,-0.02060330742030614,-0.014288601097198983,-0.013417213930100202,0.003426616732033816,0.0017472464280974265,0.0022961487344219655
2021-03-05,0.015177416088738127,0.024981496564340233,0.023636131836014762,0.016864209824798415,0.018329192751010748,0.019358917340449144,0.013511584503556051,0.022277671993495618,0.029671752609809587,0.01949596819778221,0.004351420824125096,0.0017662773497009177,0.0024063302363701577
