Date,FID US Stocks,FID US Equity,NEI US Equity RS,AIM US Companies,CIBC US Equity,Scotia US Equity,BMO US Equity,Sunlife US Growth,Mawer US Equity,S&P500
2018-08-16,1.1294356482963366,1.0729107134967488,1.1153469529441675,1.0969527716415275,1.160790619100767,1.113191037848522,1.092895226762997,1.1791684565350382,1.1365428552805037,1.0537426152672176
2018-08-17,1.1284331387519382,1.0686905253171035,1.1104178063235894,1.0923293049861913,1.154211917517362,1.1083695190298644,1.0898937846091208,1.1731128958241603,1.1331938291255674,1.0572443239191893
2018-08-20,1.132917800183397,1.0691453139597835,1.1113346409794644,1.0934501312162375,1.1553099798818736,1.1103040604248764,1.0892055269572873,1.1744437681413675,1.1358594080182667,1.0598113319298483
2018-08-21,1.1339503555433514,1.07055207316543,1.1127974315676938,1.09814361193184,1.1572082061659583,1.1120013728354599,1.0917315293056595,1.1741406304868336,1.1346401199354894,1.0620035902792582
2018-08-22,1.1377717088744512,1.0611879884282442,1.1083635095057636,1.0935201452765038,1.1529139250973113,1.1073050686794896,1.0887371923580995,1.1782442357306708,1.129615445268918,1.0615807516692117
2018-08-23,1.1403117303679913,1.0671993373054216,1.1161929795550398,1.0985639635226756,1.1602415879185115,1.1126011711845372,1.0921217743040004,1.1785843224735917,1.13264924125663,1.05978534035112
2018-08-24,1.1519867579896559,1.0650329871573403,1.1175935972257056,1.1042381755404822,1.1631075182663588,1.114845480580414,1.0936048000337795,1.1908507851963333,1.1381281736961946,1.0663547797969903
2018-08-27,1.1589511336437184,1.060920660354897,1.1154770195512231,1.1094921695820719,1.167634474259828,1.1179400176507428,1.09786210432121,1.1935865690345764,1.1403285610054048,1.0745341575531617
2018-08-29,1.1773493078356998,1.0644562954822174,1.117248408006317,1.110612995812118,1.17480391458257,1.1195186527103456,1.09852200881641,1.2048399639083558,1.1442750778508322,1.0809515417353208
2018-08-30,1.17622625562937,1.0642358325512036,1.117633210872834,1.110963266535378,1.175976340633962,1.1207314497494463,1.1011970174915287,1.2001966481253694,1.1451195044460645,1.0761625707138482
2018-08-31,1.1782462257460034,1.070505208023097,1.1268038241525373,1.1186690220251683,1.1835088141822752,1.1275302539242742,1.1035314499438886,1.2067549702870097,1.1537358517543495,1.0763072903752005
2018-09-04,1.182715792389743,1.082321663376268,1.1375900697761467,1.1235026644759223,1.1927718851310005,1.1377861645340797,1.1075759363849895,1.21756483507309,1.1624977028484664,1.0745267313878106
2018-09-05,1.1640688417201561,1.0860260666783645,1.1349076753761995,1.1194395775319546,1.1824899074367345,1.1339138130882023,1.1058588448585638,1.2006994095761319,1.158771628443886,1.0715146968340443
2018-09-06,1.1628478171535328,1.0875687705716952,1.133654178689282,1.1101926442212824,1.1735896034951308,1.1266404252269844,1.1004590910641128,1.2005958957178262,1.1626410198721993,1.0676011982570606
2018-09-07,1.165689375001755,1.0877844933260992,1.1333343551567463,1.106339799880042,1.173282564883428,1.1270952712607218,1.0999127345327093,1.1964405335448363,1.1558348069446505,1.06523822866757
2018-09-10,1.1672947416156927,1.090297860176953,1.133407969618167,1.1089317230633942,1.1703747494995334,1.127840021925139,1.0971099674811615,1.2012096454608043,1.1593669323722782,1.067259866339891
2018-09-11,1.1795049872819252,1.087962652416801,1.132038438406283,1.1055691775659462,1.1749388873364428,1.1278828916038302,1.0983801076959798,1.2093354833377943,1.159845328634597,1.0712512490900679
2018-09-12,1.1790602660837326,1.080328821579573,1.1222481467937118,1.0952014180252276,1.1617676408102608,1.1183914693110943,1.088169587876379,1.1992798312413848,1.1493350771359292,1.071633334353676
2018-09-13,1.1854291883022323,1.0847741234295476,1.1277488309116832,1.1033275251058539,1.169811786218423,1.1247355531697176,1.0914548322711157,1.2077975833039758,1.157274537468275,1.07729397417397
2018-09-14,1.1870044372206727,1.0881783751712046,1.1294607449265381,1.1068301655311439,1.1689650340701954,1.127915829597429,1.0931790290038577,1.2098900017177092,1.1590384134199896,1.0775907490990337
2018-09-17,1.1698799755924496,1.0851820469298943,1.122791512187834,1.0989142342459357,1.1544771598325008,1.1211565007279063,1.0877367116401409,1.1940449069630414,1.1506227435874241,1.0715888679245622
2018-09-20,1.1849468020146823,1.07928312073194,1.1206155680122059,1.10584943422894,1.16458236847633,1.1264658035739,1.097514422892135,1.1999378634796056,1.1564941157175617,1.0871500351656096
2018-09-21,1.1803038609519934,1.0826170747600974,1.1237987998036365,1.1045884462637423,1.1625306228863939,1.1272534239170082,1.096698474532504,1.197394440544263,1.1552307559678618,1.086749384488624
2018-09-24,1.1823690435518432,1.077234022876986,1.120669321680516,1.1025569695990678,1.1662758727727853,1.1252859445283976,1.092583003696872,1.2008029234344375,1.1481158731593866,1.0829287129785277
2018-09-26,1.1897705930102387,1.0783734540092855,1.1230913669881661,1.0992645049691956,1.172249726039033,1.1253156138661426,1.090738153794017,1.2094611384437213,1.1444823156128496,1.0779579820319398
2018-09-27,1.1979785635325622,1.0838222423038755,1.1266877896275707,1.1052889877102623,1.1835273607342542,1.1316827040332715,1.0962727035025817,1.2249291268535538,1.1510570681828207,1.0809366894046188
2018-10-01,1.2005939152048166,1.068277861640147,1.108273056545836,1.0878459332586976,1.1617443910656757,1.114990432895754,1.0806837455074787,1.2055645609164953,1.1335575885901472,1.0848650403123046
2018-10-02,1.1938858634222191,1.0712976224526238,1.1071525408214848,1.0886865696330597,1.1603486077351923,1.116275768951291,1.0819254648970318,1.1980301905078075,1.1322743797690853,1.084434684973915
2018-10-03,1.1957400065137624,1.0698862125076618,1.1096057805270099,1.0925394139743,1.164842907598862,1.1197459500096818,1.086111852458563,1.1976975076852694,1.1309449125190016,1.0852062816664823
2018-10-09,1.1555443119353717,1.0723667558714236,1.1060800579935153,1.0691418908419352,1.1379467689111185,1.1108741894362086,1.0719987473182913,1.1713235445514338,1.1157120118421566,1.0684506791228214
2018-10-10,1.0995884370188331,1.0575445813610167,1.0816044369011804,1.0421016323564383,1.0997264960389825,1.0817971069881362,1.0423463529584989,1.117961939054312,1.0821462228941365,1.0333368713275575
2018-10-11,1.081220380522349,1.037794054172884,1.05917728391565,1.022697048493156,1.0836567517746367,1.0597197253323356,1.0223581218869038,1.1097695364074036,1.0693076585034547,1.0120780240024532
2018-10-12,1.1075477029434926,1.0441102947871108,1.0717038315355714,1.0364273535313224,1.1077985943843374,1.0745928637699684,1.0369750199893129,1.1379993450703572,1.0845009451438101,1.0264558046259213
2018-10-15,1.0952621270985456,1.0407575589271023,1.0644063932756531,1.0232574950118338,1.0930361601857734,1.0643270214750702,1.02821199986791,1.1185682143633802,1.0751548080380318,1.020394604691634
2018-10-17,1.1244309354879698,1.0595045996706196,1.0854017341926432,1.0458844626374126,1.1215281009990228,1.0893109924896358,1.0543094903361065,1.1551161512926966,1.1029109588320996,1.0420652419417502
2018-10-19,1.1038017516710485,1.0555001342453785,1.0794907735822088,1.0285814363063805,1.1087150957663217,1.0812335152885104,1.0468520687924714,1.1312117834309572,1.098622634249319,1.0266969738738447
2018-10-22,1.1069145844185724,1.0528601241854716,1.0770998147333404,1.0226269676255804,1.109817772583957,1.0757233158250727,1.0405370290872251,1.1340436066935955,1.0976767755351773,1.0222826619506291
2018-10-23,1.0982166802148392,1.0475286776213035,1.0706313487076016,1.0121891940245955,1.1029181002899944,1.068776164961519,1.0327035052892501,1.125888153135074,1.0899754199529414,1.0166480137090634
2018-10-24,1.0594681444990979,1.0352291714403816,1.0413539491244193,0.9698774526800503,1.0598777649115412,1.0324288375905493,0.9970340838777042,1.075210504033515,1.0531156944336382,0.9852697482113356
2018-10-25,1.088795232519752,1.0417844779428842,1.0567128185444539,0.990052592050119,1.0865319997682148,1.0536789350216371,1.0188387440268891,1.1146272838273843,1.0789933324782524,1.0036204367345956
2018-10-26,1.0658822792008142,1.0295319263415899,1.0484023718968047,0.9880910626384014,1.0679172958665792,1.0361660426886465,1.0066982471659016,1.0939022298915873,1.0683794620985758,0.9862304404313769
2018-10-29,1.0472428759250871,1.035116659323864,1.0521345819151933,0.984238218297161,1.0533828334002304,1.0340404106437502,0.9994749590875446,1.0722751669125712,1.0690232953243233,0.9797611636547529
2018-10-30,1.055669433349577,1.043697631110154,1.065133578945141,0.9974781576842254,1.0659120497658143,1.0485113786938962,1.0144040125874474,1.0859242588816729,1.0855085378341374,0.9951108663092809
2018-10-31,1.0781980446212,1.052545930969791,1.0788908481033586,1.0144308464846883,1.0903888839244102,1.063410917813421,1.0299433018069681,1.1107677259020732,1.097700998130738,1.0059091446705761
2018-11-02,1.0791326276208608,1.046229779792859,1.0743663651424078,1.0263397838462887,1.0890908915043593,1.0626825104282702,1.0273463150640652,1.1136661139346302,1.1040795308554223,1.010108278924597
2018-11-05,1.079283359858231,1.052836691614305,1.0807753567279077,1.029562167608585,1.0864901147321675,1.069046331939546,1.0316462505893929,1.110863835839996,1.1084317761764872,1.0157652056622155
2018-11-06,1.0825092597537678,1.0613567566030209,1.0879115339828955,1.0358669070126452,1.0962696494728321,1.0776446568791387,1.03789037356874,1.118701343903218,1.1186289001637957,1.0221231805215667
2018-11-07,1.1213482204359428,1.080877429944214,1.1078825329073905,1.057653238263862,1.1244964367104262,1.0990924451305837,1.056445247686138,1.1516853861278467,1.133797880102356,1.043801243937034
2018-11-08,1.1200367709028858,1.0828093649433348,1.1141217362996139,1.0614361353521455,1.126157373616565,1.1005524028392055,1.06018461626743,1.1465540462213364,1.1406614534818917,1.0411824338949025
2018-11-09,1.109062644590996,1.0879438705849498,1.1151035502894702,1.0554816666713454,1.115214641730756,1.0941951186396366,1.051939599520797,1.1376075013982845,1.1440546354099852,1.0316045824149493
2018-11-12,1.0845744423536177,1.0833298899974935,1.103819273690795,1.033905444408237,1.0897607858626668,1.075716652795833,1.0326892948766175,1.1112113265033001,1.1246987630075538,1.0112804357311578
2018-11-13,1.0830595007061137,1.0782937653798603,1.1012557202322322,1.0338354303479707,1.0858480845715694,1.0741249431128173,1.0316107922264433,1.1123204337766577,1.125355800912131,1.0097817993381297
2018-11-14,1.0742485293543675,1.073829771135329,1.0942525239398104,1.0300526000669965,1.078055071900725,1.0659649952101629,1.0249196502668572,1.1032259515730027,1.123245743698865,1.0021403657549453
2018-11-15,1.0893755911675953,1.0751192780478482,1.0997418744530176,1.0441331090211132,1.0854525726951652,1.0727769997259367,1.0303903207872072,1.1194776978405103,1.134483598232927,1.012756793628133
2018-11-16,1.0880415713329006,1.076769843318381,1.1030807544165426,1.0457443677095708,1.0821493341743493,1.0734822750850488,1.0295601620149435,1.1090523433196482,1.136249660946741,1.0150084613003507
2018-11-19,1.0591515852366375,1.073379633231965,1.0881916359292096,1.0254991474719264,1.0525035138616863,1.0573469326179177,1.0153548245298238,1.073132822947021,1.1208182695562756,0.9981155652606885
2018-11-20,1.0392761344865094,1.0762681000960732,1.0774846175998565,1.019754854586544,1.0456504297963778,1.0478984428626394,1.0045908429725032,1.0631215238593814,1.108493510152673,0.9799985292570087
2018-11-21,1.0470243609028624,1.073318636997096,1.0757358963542911,1.0204553960330638,1.0477719246200707,1.0463198078030367,1.008230874002631,1.0770959652441656,1.11474184642622,0.982980949712363
2018-11-23,1.0417935137984704,1.0724792679879414,1.0681782169411689,1.0121191131570197,1.0370060505241818,1.0385784364259016,1.000425771029921,1.0646077374775744,1.106579756890928,0.9765376645144676
2018-11-27,1.061533327098948,1.0862792636591763,1.088582159567655,1.032854699045766,1.0654328565567983,1.0628637951105946,1.0187748648386743,1.0929632012464547,1.1275914287336324,0.9949402456321924
2018-11-28,1.0966489786902587,1.0960466211573932,1.1069600854186792,1.0552714908759269,1.095501964204092,1.0849971210684994,1.0430701366419135,1.1366536649123853,1.151674407944674,1.0177979825825634
2018-11-29,1.0928351727530186,1.0962670840884072,1.1058877105298024,1.0531699333436766,1.0913007708532705,1.084410523060368,1.0453194419557417,1.1280101872303396,1.14551858852917,1.0155760195717496
2018-11-30,1.1032666055064222,1.105649950657444,1.1145885728768041,1.0662697109955894,1.101038509297371,1.0941489803050923,1.0512016730933813,1.137430018849677,1.155404939979687,1.0238740348475528
2018-12-03,1.1202854755005502,1.1043182293419074,1.1148461155526832,1.0736952766296957,1.1156659707420622,1.099497758456391,1.0563246621846565,1.1436408503480133,1.155665080563258,1.035076676968509
2018-12-04,1.086413490657442,1.0883565342619066,1.0919238459475977,1.0373380039659506,1.0781062745825027,1.0669997762227927,1.026111700880828,1.1032333554933855,1.123126733376927,1.0015765205662217
2018-12-06,1.0866848374366853,1.099694768401231,1.0980470148148547,1.0475657353861365,1.088914033714439,1.0753672837721306,1.0306670854903828,1.128357748407171,1.138006892505923,1.000051892594465
2018-12-10,1.0652416132820348,1.0848538120589732,1.0804952547815923,1.02788096166717,1.0677544589149968,1.0543808788661295,1.0083798803293775,1.1032851124225385,1.114640498413545,0.978451713352191
2018-12-11,1.0671485162506549,1.0829922642106466,1.0784212051097486,1.0238178747232023,1.067396217621516,1.0544105482038746,1.0042786199063782,1.1056437194024187,1.1148719587711224,0.9781030458326625
2018-12-12,1.074813793214492,1.0793347260508834,1.0814770687714486,1.0287916121017984,1.0736724063068592,1.0558046299252997,1.0086282242072881,1.1080985068337492,1.1162698043899235,0.9834038788854016
2018-12-13,1.0764343264960912,1.078181253263343,1.0796944546506837,1.0228371434209982,1.0707134769806697,1.055606876246176,1.0077199758341773,1.1079801851346778,1.1140540256397842,0.9832072666295844
2018-12-14,1.0502427134045398,1.0683154253038496,1.0658409038215173,1.0046234666553377,1.051577694833971,1.037342570219529,0.9891224704788818,1.0836026009901802,1.09875712011842,0.9644410750986369
2018-12-17,1.0232370599752592,1.0497934982306618,1.0488522620363947,0.9883713193013949,1.030939198279592,1.018890442198851,0.9712416436006848,1.0565483938569753,1.0791057825138919,0.944406277174558
2018-12-18,1.0263649875105025,1.0525881453728094,1.0525618048452547,0.993695327403251,1.04023022216551,1.023639422001072,0.9782094825948148,1.068149349907586,1.0848382952507296,0.9444878744304269
2018-12-19,1.0137854227047334,0.945461227233513,1.0438354688723068,0.9796847657020911,1.0212433448715388,1.0091618537804528,0.9648414767569067,1.05063329609279,1.0665825323966687,0.9299468087322289
2018-12-20,0.9954249136021092,0.9358908106578487,1.029546167924731,0.9632925234203061,1.0022379210255892,0.9933560798256055,0.9500045879332203,1.0374795616540677,1.0590421561474284,0.9152795887860559
2018-12-21,0.9680574884271516,0.9347325976936982,1.0209160056836393,0.9504728688167681,0.8185523377928786,0.9738197009431337,0.9350258656577354,1.0138487157653306,1.0453768274707769,0.8964356036449072
2018-12-24,0.9484910495456236,0.9116622475699439,0.9990379388641597,0.9252539780078372,0.8007611362948851,0.9483281453898131,0.9111280117277849,0.9928279280953825,1.022460233520959,0.8721312134589649
2018-12-27,1.0098435267117023,0.9436325028722785,1.048821175577613,0.9843082323574273,0.8533531234212709,1.005134618334143,0.9625637506178136,1.064733392583501,1.0805476997996153,0.9232216009399716
2018-12-28,1.0077934388995717,0.9460473992618559,1.0507452978492904,0.9854991394550493,0.8539997680349928,1.0059815773527416,0.9655865083906386,1.0619976792587853,1.0753950995502402,0.9220753451491476
2018-12-31,1.0173354292565902,0.9526777436544684,1.0594688274058204,0.9940455313192018,0.8615229239375749,1.0140953240620851,0.9727955860563632,1.0736208470705446,1.086187611572175,0.9299060553857905
2019-01-02,1.0146522229195394,0.9387088903711627,1.0514442034764142,0.9901926869779613,0.8611506618057561,1.0113072863367678,0.9720505544226312,1.0689035625972567,1.0781665681922816,0.931085638357702
2019-01-03,0.9853175875050253,0.9204918550350242,1.0250896865923655,0.9571978930043546,0.8293554824716908,0.9788323104116753,0.9459885223173843,1.0300561090240683,1.047530956350965,0.9080350022341892
2019-01-04,1.0202523172835265,0.9300012753758197,1.0457341175180384,0.9865499516248292,0.8558886766733464,1.0064528295245116,0.9735193697397779,1.0635651949741352,1.072442886610075,0.9392130329564163
2019-01-07,1.0285432372583658,0.9272534933760053,1.0428111268798117,0.9880210485781352,0.856916901064618,1.005180756668687,0.9744417608568895,1.0683416402969588,1.069038686765251,0.9457973247329887
2019-01-09,1.0432255778734008,0.9341042112623372,1.0448682301140555,1.0017513536163016,0.8663754650947253,1.0133637108798472,0.9850283829308303,1.0820424891952132,1.0754524600022266,0.9588805979475892
2019-01-10,1.0477554517880765,0.942872822492549,1.0498708832569612,1.0086865535993057,0.8718421722147642,1.0190684582253215,0.9906338493652942,1.087025962234648,1.0837336439656908,0.9632132220519439
2019-01-11,1.0471826405340927,0.945864499994544,1.0519337072631336,1.0093870950458257,0.8717119026534984,1.0214841206184302,0.9938481770341315,1.084807747687933,1.0846111243111152,0.9630723060362592
2019-01-14,1.0394117719361606,0.9428634315766236,1.045889765690133,1.0023818141952456,0.8663661474489943,1.0165670564748306,0.9917620207910506,1.0784490493225212,1.082514439989148,0.9580089291487679
2019-01-15,1.0571241396060866,0.9495782047752714,1.054873536399867,1.0105779353361382,0.8791884703274263,1.0270141205932868,1.0053500850188675,1.0945381208821874,1.091426168393295,0.9682804025851027
2019-01-16,1.0656561449047885,0.9519462360225157,1.0549019243813238,1.0085464586714636,0.8801933562346291,1.0282730559669317,1.0109414087093305,1.0949152272270228,1.0919068355239478,0.9704319075880742
2019-01-17,1.0718894296736374,0.9600771593427356,1.0616701372683015,1.0205254100933303,0.8875676072844837,1.0376787389022855,1.0177885945333476,1.107381313745993,1.1039780987365118,0.9777988447422481
2019-01-23,1.0706985228025117,0.9696897903214174,1.0740183695066,1.0215061413955344,0.8897589400814164,1.043567976727171,1.022074319646043,1.1096364068675677,1.122511580377172,0.9788152332024218
2019-01-24,1.0694624753281103,0.9718514002928886,1.0718736197288465,1.0294921535483186,0.8933832380522728,1.0457694793031231,1.0239120643425814,1.1109820870255405,1.1189155342112598,0.9801618143317388
2019-01-25,1.0796677737854878,0.9634814110843926,1.0685969126828847,1.032574442382773,0.8977565860004074,1.0449191887699047,1.0234650453623422,1.1170081025684142,1.118750181354066,0.988482108103595
2019-01-28,1.0720477093048675,0.9647521361650605,1.065883431824156,1.0243082403743047,0.8914571475704786,1.0388387974363686,1.0190090659725832,1.1044829257134359,1.1116529608548533,0.9807256595204621
2019-01-29,1.0661310556784203,0.9679407545896083,1.0680253751854916,1.0260595939906043,0.8883305893606166,1.0391848349454518,1.0212228452548302,1.096978100472752,1.1102904398545779,0.9792974811352764
2019-01-30,1.0836548822617358,0.9663042309743166,1.0707756632749308,1.0390893575822508,0.8978496737182328,1.044589620257621,1.0244939469055658,1.1149895823314546,1.1159544901164637,0.9945248331874972
2019-01-31,1.0889912491202811,0.9728267139897271,1.0768337448691134,1.0464448423487813,0.9094809352538109,1.0532208203320457,1.0279636559899983,1.1213853002987808,1.1218258622466013,1.0030751569592502
2019-02-01,1.0917272153344086,0.9705994570440715,1.0782598361657252,1.048476385820765,0.9040328634252336,1.050646942423885,1.0239333799615298,1.1176439935590132,1.1225776878775557,1.0039765304194757
2019-02-06,1.1027917666127323,0.9851450020025001,1.097724384865901,1.0708231635906598,0.9218239761837438,1.0691650092905263,1.0437867474503795,1.1346869016045786,1.1378724066368204,1.0132798854704181
2019-02-07,1.0991211455190029,1.0005251757934734,1.10227153503638,1.0638178827400797,0.9191162683343549,1.06690423089785,1.0406150510194396,1.1334077862165244,1.1396780833871236,1.0037984835770357
2019-02-08,1.1006135168648692,0.9987902711542,1.1028685461597194,1.0632575030287112,0.919223288151035,1.0655694878519153,1.0354210775336334,1.1420807385530465,1.1425156595295491,1.0044772532027153
2019-02-12,1.1164792169571705,1.0064193618148178,1.1078598656978609,1.0807706383478517,0.9301938842345534,1.0778093468471304,1.0457806036799808,1.1574970405472536,1.154721408611214,1.018146650102092
2019-02-14,1.1207980513635394,1.0097017999613265,1.1144159782671093,1.0870753109446023,0.936042082392659,1.0822881596713243,1.0484414696110984,1.1665249579809898,1.1575898517417322,1.0185175961176736
2019-02-15,1.1330685324207668,1.0145221123872612,1.1213993137664204,1.0988441533783604,0.9411086631831698,1.0907182745520059,1.0583185184142567,1.1711313246755892,1.165979112216638,1.0295977970733303
2019-02-22,1.1391661078600233,1.0190096286402535,1.1195657523937632,1.097232961497212,0.9346881840982229,1.0891989781678935,1.059652470148658,1.1677375085991255,1.162828408562853,1.035929780353953
2019-02-25,1.1382842128574977,1.0227233334209809,1.1210738774010491,1.1047986220591604,0.9387451757889238,1.0942115876364351,1.0660030358854855,1.1690536435890941,1.1630247125143742,1.0372059034754273
2019-02-26,1.1395127848179807,1.0162008504055702,1.1197100669610938,1.1016462523571302,0.9374657299208515,1.091275203222392,1.066967990571863,1.1745324741589083,1.1613292149313772,1.0363860367080788
2019-02-28,1.1350734077496802,1.017457533830997,1.1199194688014984,1.101716333224706,0.9332830831220086,1.086921730778418,1.0648605863784648,1.1741258226460687,1.162826221800754,1.0328954673041337
2019-03-01,1.1455048405030837,1.0293068126712601,1.1361498384583515,1.122381771438567,0.9537773780162669,1.1065635866709245,1.080747624695692,1.1915014840276994,1.183222824749939,1.0400176126907008
2019-03-04,1.1323374415355527,1.0288050694489526,1.1306887679875082,1.1165674644929184,0.9515023638867227,1.1026483655463561,1.074943415490268,1.1923369283009997,1.181897731024054,1.0359817635114097
2019-03-05,1.1320284296669525,1.0318998681515394,1.1339993679086695,1.1167075594207607,0.9557454422735916,1.1047542599385998,1.0785763413140792,1.1917306529919318,1.1836703540241655,1.0348095161418571
2019-03-06,1.1248982269878,1.0323641371474392,1.1357961220506163,1.1120840927654245,0.9547591029183674,1.1042335379176653,1.0789382331557864,1.193527337671514,1.1843913126670274,1.0280583167708714
2019-03-11,1.13237510662491,1.0323359643996626,1.1335890914162066,1.1188791978205868,0.9563874724341898,1.10713698433811,1.083365859388912,1.2000117616563801,1.1881416937734026,1.0324540632807095
2019-03-13,1.1486327680383268,1.0292645982682425,1.1338069125058647,1.1215412018715147,0.9590998834761857,1.1089265734177824,1.0865872245954338,1.2038196331660662,1.190403815058798,1.0426995451383159
2019-03-14,1.1498160556356514,1.0316748439185044,1.1357989284670342,1.121611215931781,0.9614679853235553,1.1108247824458097,1.0883966161353391,1.2037900174845346,1.1913254511773794,1.041794458595415
2019-03-18,1.159614369864135,1.0350838358367715,1.1486253308872876,1.1359719815488916,0.970419403207454,1.1222967587505692,1.0997920813625945,1.2141636855897713,1.2004620796528067,1.0508677836464608
2019-03-19,1.1611142886038612,1.0308308241700344,1.1449836817679195,1.1349212361864212,0.9688422363734099,1.1199305033478582,1.096762286052085,1.2119381376362008,1.1958584407965676,1.0507305807134515
2019-03-20,1.155039355346184,1.0251570116424094,1.1380399599157365,1.1284063209869433,0.968483995079929,1.1133656595016057,1.089631230318576,1.2168625203396275,1.1936911913437838,1.0476368583408242
2019-03-21,1.1723898793904917,1.0426614106157408,1.1565820611272017,1.1499825432500514,0.9819994620612541,1.1340686970886336,1.103311526891241,1.2367889380634565,1.210213861127988,1.0590063174932018
2019-03-22,1.1464997307736808,1.035055663088995,1.1466615949684822,1.1295272140242987,0.9651434859761898,1.1157286462484632,1.0852958364302987,1.2144446114831566,1.1914003898323946,1.038912200809307
2019-03-25,1.1474720507426401,1.034469491060652,1.1443555841857986,1.125464127080331,0.9627009317024564,1.1142292132345362,1.0819183596907143,1.2175130781439378,1.19436362068929,1.0380405320104855
2019-03-26,1.154843338745655,1.0403262028555889,1.1503740521328532,1.1333801251728488,0.9676511750305562,1.1198349580229159,1.0884250369606043,1.2226000650416782,1.2027175565456703,1.0454964925858794
2019-03-27,1.1488438075466334,1.0386990701562229,1.1483169488986094,1.1272854279495876,0.9646270221842506,1.1167206832999343,1.0862750691979404,1.2191471586292062,1.2031475076168683,1.040640867202232
2019-03-28,1.1558533238039712,1.0449965289385985,1.1552720043555567,1.136252171404576,0.970782347693542,1.1234107418088741,1.093186134210172,1.2249069856059331,1.2083861485442235,1.044376228373784
2019-03-29,1.1656968505156717,1.0451512554581335,1.155939715584806,1.1405954482042278,0.9727642553102382,1.1242445004865267,1.0926823412480346,1.2285743941689267,1.210328582031962,1.0514093503391313
2019-04-01,1.1801154636252646,1.0432381022908637,1.1612225786131192,1.1525743996260944,0.9801850058492642,1.133755660431915,1.1054330738286402,1.2398131222289952,1.222113127090826,1.063572684680129
2019-04-02,1.1803717156167883,1.044377533423163,1.1636332903160052,1.1557969170030096,0.9844932190167659,1.1353178264947184,1.10880351303054,1.243081142172477,1.2230656301975003,1.0635912500935063
2019-04-03,1.1849392546208213,1.0446964668154535,1.1673230802708479,1.1620315087321846,0.9884990080256887,1.137987186869055,1.1133020559895648,1.2434582485173125,1.2235837246025432,1.0658762449468115
2019-04-04,1.181102806502002,1.045531095647998,1.1687491715674596,1.1624518603230203,0.9929793757905037,1.142274783325832,1.1158422687505696,1.242711510261552,1.2267696687686194,1.0680982079576253
2019-04-05,1.1874038740557056,1.052030146092242,1.1761059763285233,1.1730298624664661,0.9998464806941498,1.1499239408926445,1.1214264872347164,1.2486414158665031,1.2319200822558953,1.0730503734908359
2019-04-08,1.1898383757950923,1.0432100189803817,1.1717626151656133,1.1690367895827647,0.9953521808304803,1.143843486700342,1.1189572588682426,1.244448963578071,1.2265668886370353,1.074174350785607
2019-04-09,1.1849769197101785,1.0416203605074235,1.166369546323355,1.1634325916252244,0.9926397697884843,1.138979223920526,1.1145579857917505,1.2401013815292357,1.221606050602514,1.0676568039342016
2019-04-11,1.1873209964831315,1.0502811103604333,1.1759532425119394,1.173239904647265,0.9970317530280806,1.147007294131254,1.1210788058056413,1.2488484435831142,1.2321097418148843,1.071410821082123
2019-04-12,1.192551771707582,1.0516972604820054,1.1766804281814274,1.1796147917262103,1.0015399849906048,1.151238820568394,1.1259464134813213,1.2509039129084607,1.2363980663976648,1.0784921225592596
2019-04-15,1.1931697954447824,1.054740453865649,1.1837344637866483,1.1790542784002231,1.0058761510952992,1.1533645783308233,1.128089276037669,1.253624888905938,1.2419144261116195,1.07781335293358
2019-04-16,1.1911348024203714,1.0451559956347438,1.1808993355701172,1.1758318946379267,1.0033823941397877,1.1525406256207305,1.1275429195062656,1.2486856983617458,1.2396986473614802,1.0783623457916012
2019-04-17,1.186220586458381,1.0380942057333233,1.178584689659994,1.1677758684248762,1.0016517079998921,1.149235134530332,1.1294019121531214,1.2397613652998425,1.2352074585408808,1.0759103527808906
2019-04-18,1.190365974565859,1.0464079388835608,1.1810747365962293,1.1729597147915807,1.007360318951001,1.1541324610212789,1.1342482042098525,1.2489814320958967,1.240920038100122,1.0776093145124117
2019-04-22,1.1948732062989555,1.04087481122023,1.1767455154545015,1.172119145224528,1.0085559947469787,1.1525306939356375,1.1334038350249562,1.254430717497707,1.2378553751243173,1.0786998740631035
2019-04-23,1.2057643831583298,1.0563863683968662,1.1941699073580332,1.1912434056175074,1.0253608568897479,1.170389623777711,1.1508305377165977,1.2734035102762193,1.2492387334442112,1.0882368816336263
2019-04-24,1.2067065135518502,1.0625806165413554,1.1983378674948308,1.1927145025708135,1.0281477203581075,1.1718891825091706,1.1501493852710805,1.2759026507163198,1.2531346183364185,1.0858517241110748
2019-04-25,1.2083271187133908,1.0623320702998593,1.2007232135108636,1.1891419148925666,1.0316370455750912,1.1716024208168114,1.1503338499607765,1.2833999310095658,1.2572597768241043,1.0854510734340892
2019-04-26,1.2159923956772283,1.065272142482911,1.2041355999967165,1.192364298654863,1.0339121484441185,1.1743839212304221,1.1516606964888614,1.289145091172582,1.262890857442033,1.0905367288176333
2019-04-29,1.2173791035090582,1.0594295617805098,1.2015097656814973,1.1936252198127513,1.0347495829466151,1.1747958975854687,1.1543996520208262,1.2894702995612097,1.261493011823232,1.0917052631045103
2019-04-30,1.219738346949672,1.0608456224647873,1.2017786419621408,1.1895622664834025,1.0231881593842767,1.171704629170993,1.148652149128669,1.2888049339161336,1.2624432440615723,1.092743930060737
